Area Codes,Area Names,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E01008046,Sheffield 050C,816,16,5,14,8,8,10,13,10,11,11,10,12,12,8,7,9,7,8,6,7,9,6,5,12,10,33,19,19,18,17,25,25,29,19,20,19,13,15,15,15,10,22,15,9,8,10,6,10,9,11,9,7,12,15,5,5,12,10,3,10,5,5,6,2,10,2,4,2,0,2,3,3,2,1,3,6,1,3,2,4,0,3,6,2,2,2,0,1,0,0,1
E01008049,Sheffield 050D,829,8,4,4,8,3,6,7,7,6,8,10,9,9,7,9,9,3,6,7,2,17,11,19,19,37,18,24,12,11,19,5,9,14,7,8,10,12,8,9,9,13,14,12,14,7,8,11,16,13,11,8,10,9,8,11,8,10,8,14,8,5,8,17,13,11,12,9,13,11,8,11,6,5,8,6,3,8,8,2,5,3,5,3,2,3,2,1,4,0,4,10
E01008051,Sheffield 050E,906,12,8,9,14,15,15,13,13,17,8,12,8,13,9,7,10,9,13,9,7,9,1,8,6,11,22,26,28,27,31,16,20,15,12,17,19,18,26,16,17,12,10,11,8,14,14,12,16,9,15,18,9,13,9,12,8,5,4,2,9,16,4,7,9,5,4,5,6,2,5,5,4,3,5,8,3,2,2,2,3,3,5,1,3,0,0,7,0,2,3,6
E01008052,Sheffield 050F,"1,084",11,12,11,13,10,11,11,11,6,8,7,16,13,15,9,13,13,5,7,5,8,4,14,23,18,33,30,36,34,33,23,18,22,19,27,21,23,22,19,16,23,24,16,11,20,10,16,14,16,19,13,16,14,17,10,13,16,10,5,15,11,6,6,7,11,7,7,9,9,10,7,4,8,4,3,2,2,3,1,0,6,3,2,2,2,1,1,1,0,0,1
E01007975,Sheffield 051A,807,9,12,10,3,10,10,6,14,11,12,7,9,8,9,5,7,12,3,12,5,3,13,5,7,11,12,11,14,11,18,17,11,12,6,12,12,14,12,15,9,15,5,7,12,10,16,13,9,12,16,15,16,11,8,7,11,10,3,11,8,9,10,3,4,4,11,5,7,10,17,10,8,11,14,8,7,9,9,5,2,4,6,7,1,4,2,0,0,1,1,4
E01007976,Sheffield 051B,693,10,10,8,10,12,4,6,11,12,4,7,5,3,4,6,1,6,9,5,3,8,4,6,7,6,16,15,14,10,8,12,13,15,4,13,10,6,7,6,5,4,6,10,10,10,9,15,16,9,15,7,12,7,8,10,9,18,15,12,11,9,6,8,12,7,11,7,5,11,7,9,4,4,3,2,7,3,5,5,2,10,4,3,3,3,0,3,1,1,1,3
E01007977,Sheffield 051C,817,13,10,11,12,9,7,12,5,6,12,5,14,5,6,8,5,4,5,4,6,11,8,8,13,10,12,15,16,11,16,17,16,20,11,15,14,15,10,16,11,12,10,10,6,9,8,7,11,11,10,13,16,12,9,19,15,12,6,8,5,7,10,11,8,6,12,6,7,16,9,5,5,6,4,10,2,4,5,3,5,3,4,5,5,5,4,5,1,4,1,6
E01007979,Sheffield 051D,819,16,20,27,18,23,20,18,21,25,9,15,12,9,14,12,16,14,16,16,7,13,8,5,13,12,22,16,17,14,11,21,14,14,9,9,12,8,7,9,5,8,5,5,7,4,10,4,4,3,5,9,10,5,9,11,7,13,12,4,7,5,9,2,6,6,8,4,6,3,4,9,1,3,2,2,2,1,8,1,3,3,2,4,2,0,4,3,1,3,2,1
E01008099,Sheffield 051E,836,16,8,9,18,6,5,10,5,8,8,3,7,2,2,7,10,13,6,8,8,15,20,21,19,15,14,12,18,11,17,21,25,18,20,25,22,13,29,21,16,7,8,6,12,6,12,9,17,17,9,10,13,5,8,9,13,7,10,7,5,9,5,6,9,2,4,6,5,7,2,2,2,3,2,2,8,0,4,8,5,2,3,3,2,3,1,2,0,3,1,4
E01008000,Sheffield 052A,711,11,7,3,6,6,13,7,5,6,8,4,3,7,6,2,4,4,7,10,1,16,10,13,9,6,10,8,7,11,13,6,9,6,8,11,6,11,9,11,9,5,5,5,5,5,9,9,12,11,15,7,11,9,12,11,4,12,5,4,11,10,10,12,14,11,6,7,10,6,13,8,7,13,4,15,8,8,9,7,11,8,1,6,6,5,4,2,3,0,3,8
E01008001,Sheffield 052B,753,5,12,9,10,13,10,9,7,6,5,10,7,6,8,7,8,7,7,4,8,10,7,11,6,6,19,9,8,9,6,12,11,11,7,5,5,6,7,10,6,1,9,11,8,6,16,13,10,12,9,17,16,13,9,4,7,16,6,9,12,11,12,6,9,6,5,4,7,11,9,9,7,11,14,12,6,9,9,4,4,4,1,6,3,4,7,6,6,6,1,11
E01008004,Sheffield 052C,769,5,7,9,10,7,8,7,6,13,9,13,12,9,8,7,11,12,14,7,3,9,9,12,9,10,8,14,5,7,11,4,3,6,5,4,12,8,11,14,8,2,4,11,6,13,13,11,8,13,8,18,16,9,17,9,15,6,7,12,12,13,13,5,7,9,9,14,14,13,10,6,2,8,9,2,7,9,7,6,10,4,4,5,4,1,6,3,1,3,3,6
E01008005,Sheffield 052D,762,4,6,4,7,4,7,7,9,7,11,15,12,18,8,10,11,6,6,8,10,2,4,6,5,6,16,15,10,11,11,6,13,7,11,8,9,8,6,12,12,6,5,5,7,9,6,9,15,13,13,13,9,9,9,9,6,16,8,15,10,11,9,13,11,10,11,6,7,11,8,10,7,8,10,6,6,7,11,6,6,9,2,4,4,6,4,4,4,2,2,7
E01008010,Sheffield 052E,661,9,9,11,10,4,13,9,13,15,11,6,6,13,10,11,8,6,13,5,7,17,4,8,4,11,4,11,11,15,10,9,11,8,6,5,6,14,6,10,5,10,8,5,8,5,9,7,8,17,7,12,9,9,6,9,9,5,7,8,4,6,3,8,5,3,6,4,4,9,7,12,3,3,4,1,3,4,5,5,6,3,7,4,2,3,4,3,5,0,0,3
E01007978,Sheffield 053A,808,14,16,6,14,16,9,6,6,7,8,11,8,4,8,5,8,6,9,8,11,7,14,3,7,18,17,24,22,14,21,7,17,8,18,24,17,15,11,8,16,19,8,8,14,18,12,10,15,13,8,19,14,4,15,8,14,11,3,7,11,9,11,10,7,7,9,4,4,4,7,3,4,3,4,2,3,4,1,2,3,0,0,1,1,0,0,2,2,0,1,1
E01007980,Sheffield 053B,735,12,8,3,7,6,12,11,7,12,9,7,9,7,10,5,7,10,6,3,7,3,3,7,5,6,10,9,13,14,11,12,16,14,24,16,17,20,21,18,20,13,9,14,12,11,15,11,10,13,12,18,18,16,9,6,10,14,12,3,10,5,5,13,6,8,5,0,3,4,4,2,1,2,2,4,1,1,1,5,1,0,0,1,0,0,1,3,0,0,1,3
E01007981,Sheffield 053C,836,12,8,19,13,20,11,8,7,12,4,19,14,8,9,11,6,11,2,3,3,4,12,6,10,11,18,28,21,20,20,11,11,15,10,15,17,12,13,17,15,11,6,7,10,7,15,17,9,16,18,16,14,10,7,11,13,10,17,13,12,4,8,5,7,13,8,4,7,4,6,5,6,6,0,4,2,2,3,0,3,0,2,2,2,1,1,1,1,0,0,4
E01007983,Sheffield 053D,757,11,15,10,8,11,6,7,8,11,13,13,8,8,6,10,7,5,6,12,7,4,3,6,5,10,13,10,16,12,15,13,19,15,15,12,11,17,22,10,15,19,15,13,19,17,12,19,10,20,20,7,6,8,11,10,13,7,7,8,8,10,5,7,8,5,4,2,2,3,3,7,1,5,0,1,1,2,1,2,1,1,1,5,1,0,2,0,1,0,0,2
E01007985,Sheffield 053E,740,16,15,10,5,4,5,5,9,15,7,5,5,7,7,14,4,10,8,8,6,7,7,6,4,7,12,9,7,9,14,5,10,14,11,16,12,8,9,12,11,8,10,13,8,15,9,13,6,7,8,13,12,14,14,14,15,5,10,13,7,11,10,8,7,10,5,2,6,5,9,9,7,1,9,8,2,9,2,6,3,6,6,4,3,1,4,4,3,1,2,8
E01007982,Sheffield 054A,993,9,20,22,10,12,13,19,19,12,14,21,14,12,9,18,10,18,13,24,11,17,14,17,12,14,23,21,13,23,18,15,11,9,12,10,11,11,19,17,14,10,12,11,15,8,18,16,18,16,14,8,11,5,11,10,10,7,5,12,10,12,14,13,4,5,10,8,6,7,8,10,5,10,6,6,2,3,5,6,3,3,4,2,1,3,1,0,1,5,1,1
E01008002,Sheffield 054B,758,9,1,12,8,3,5,8,6,11,6,2,5,7,5,4,4,5,10,4,6,7,13,4,6,8,5,6,10,8,8,12,14,3,8,11,7,11,16,10,9,8,9,5,10,5,10,12,12,13,8,10,7,11,12,12,13,8,14,13,11,15,10,4,18,5,10,17,11,14,13,12,6,5,6,8,13,7,1,14,8,9,9,8,6,4,10,2,4,2,5,2
E01008003,Sheffield 054C,659,5,10,5,5,6,5,4,4,3,3,9,4,7,7,5,5,6,8,13,12,10,3,6,7,6,10,11,16,10,8,8,10,8,6,10,2,8,14,6,9,7,10,6,8,10,10,16,6,8,8,12,8,7,8,10,8,14,10,6,12,14,7,6,10,6,10,8,6,7,6,14,12,5,13,7,1,4,3,9,4,2,2,4,2,2,5,2,4,4,1,1
E01008006,Sheffield 054D,709,4,7,5,5,5,5,5,5,1,3,5,6,3,4,7,4,6,9,7,8,4,5,7,8,9,14,13,7,12,9,4,8,9,7,4,9,3,5,7,9,3,6,6,7,5,9,11,14,11,5,17,15,11,15,13,16,11,9,8,14,7,13,8,8,16,9,8,6,11,14,13,6,10,8,13,5,6,18,3,8,12,5,7,6,6,4,1,5,2,1,7
E01007927,Sheffield 055A,812,5,5,10,10,6,7,9,9,11,9,8,18,13,9,12,14,15,13,18,7,4,3,2,3,4,6,3,3,1,2,3,4,4,4,4,5,9,7,7,5,9,14,12,8,11,8,9,9,11,10,15,13,12,11,16,11,15,11,11,17,10,9,8,9,14,8,18,8,9,13,19,13,17,19,11,6,5,18,10,6,5,11,6,2,4,11,2,3,3,3,8
E01007928,Sheffield 055B,848,8,9,9,10,12,12,7,13,13,13,20,14,18,14,13,11,15,14,20,8,2,4,3,2,4,7,3,5,4,5,4,3,5,6,6,9,2,6,12,7,9,8,15,7,11,8,7,13,15,16,12,14,14,8,12,13,11,13,9,14,9,14,5,18,6,6,15,15,13,18,11,12,9,13,9,9,5,9,10,8,4,6,5,6,4,1,9,3,1,1,13
E01007929,Sheffield 055C,881,8,12,12,14,23,7,11,17,6,8,18,15,14,7,11,9,14,7,12,8,5,3,6,5,5,15,6,11,10,6,12,10,6,6,7,8,9,10,9,11,13,11,15,11,11,11,13,17,18,14,13,12,16,9,11,12,10,13,13,8,10,11,11,9,9,11,12,11,12,12,11,9,10,7,5,6,3,11,5,7,3,5,8,2,5,0,7,3,0,2,20
E01007930,Sheffield 055D,677,5,13,5,7,5,6,9,8,9,8,11,13,6,7,13,11,11,12,9,5,3,3,4,1,3,7,4,5,3,2,5,5,4,3,5,4,6,7,12,6,11,7,7,10,16,11,9,9,12,12,7,18,13,14,19,6,9,14,11,9,13,11,8,9,5,11,5,8,13,11,6,6,4,5,3,2,1,7,4,3,4,9,6,8,2,4,4,1,4,1,10
E01007932,Sheffield 055E,649,5,6,4,8,10,13,12,5,7,7,4,9,10,15,9,8,4,8,6,4,7,5,7,8,8,10,5,4,7,6,4,4,4,2,3,4,9,4,6,3,7,12,15,6,5,9,6,9,12,9,13,13,13,5,6,11,11,9,13,10,8,6,5,9,5,7,7,4,10,9,12,15,7,3,7,8,5,9,6,7,10,1,1,8,8,0,3,3,1,2,5
E01007939,Sheffield 055F,763,5,3,6,5,16,6,10,13,11,11,9,8,6,13,12,17,16,10,15,6,4,5,5,4,5,8,3,3,6,5,4,3,4,4,4,4,9,4,8,9,6,10,9,14,12,15,15,13,12,12,12,21,11,13,15,8,7,15,11,8,19,15,9,8,9,8,8,8,11,15,11,10,2,7,7,7,7,6,8,1,7,9,4,5,5,4,3,0,2,1,9
E01008028,Sheffield 056A,734,7,10,8,10,10,15,5,8,8,10,10,13,4,12,5,8,8,8,7,4,7,9,7,9,7,16,12,9,10,8,4,8,7,13,8,10,12,11,5,7,13,8,8,7,21,4,13,13,8,11,10,14,13,14,20,15,9,15,11,12,8,8,8,3,6,4,6,7,6,6,8,10,5,7,6,4,9,5,3,3,5,2,5,3,3,0,1,1,2,0,2
E01008029,Sheffield 056B,734,6,7,5,11,14,6,18,16,11,12,9,9,10,13,3,10,20,17,12,13,11,8,11,9,9,12,9,12,11,11,8,9,9,6,12,10,9,11,8,6,12,11,2,11,13,6,10,11,4,9,17,13,10,7,15,5,4,6,4,4,7,8,3,10,6,8,6,8,11,8,12,9,4,10,6,7,1,6,1,1,3,2,2,1,0,1,0,0,1,0,5
E01008032,Sheffield 056C,636,5,7,7,8,9,11,6,7,12,8,11,10,11,4,7,6,9,8,6,3,9,7,7,9,12,12,10,11,8,14,4,6,6,6,6,6,12,12,4,5,7,9,15,3,4,10,12,13,9,14,5,8,9,9,12,13,6,11,4,10,8,8,7,5,12,2,6,5,6,5,5,6,4,2,6,4,4,4,3,7,5,4,1,2,2,1,0,1,1,2,4
E01008034,Sheffield 056D,794,7,8,7,9,12,5,7,11,8,18,13,13,7,9,9,8,9,11,6,13,12,9,7,7,12,16,12,19,9,16,8,8,14,5,9,8,7,12,8,11,5,8,3,7,10,12,15,13,14,14,13,11,12,18,8,13,22,16,22,14,9,8,14,12,10,7,7,6,6,4,7,1,7,3,5,4,3,1,2,5,4,2,3,4,3,1,1,1,1,2,2
E01007828,Sheffield 059A,801,14,11,9,14,13,12,9,9,8,6,11,10,14,11,12,9,8,12,9,10,14,5,9,7,6,13,12,7,6,8,13,15,8,13,12,17,11,13,16,9,7,6,9,6,10,13,15,13,14,17,16,17,14,17,14,13,6,10,10,11,10,8,10,9,6,6,4,7,8,5,3,5,2,4,2,2,2,6,6,1,5,2,5,4,1,3,3,2,3,0,4
E01007829,Sheffield 059B,721,9,11,10,6,8,10,5,9,5,3,8,9,2,8,5,7,6,6,4,3,4,5,14,8,8,21,14,19,7,20,15,20,12,8,12,10,16,21,17,10,9,11,7,7,7,11,6,11,11,11,6,14,15,8,9,8,6,8,7,8,7,7,6,7,13,5,6,11,1,5,6,6,6,3,3,4,3,2,4,5,7,2,5,6,2,2,3,2,1,2,4
E01007831,Sheffield 059C,727,12,9,6,9,11,6,13,9,9,15,14,12,11,12,13,5,4,3,4,4,4,10,8,13,12,17,11,6,10,12,17,16,9,17,11,2,10,11,11,6,5,9,14,10,9,13,8,8,10,11,10,15,12,10,18,12,8,7,5,8,11,9,6,6,4,6,8,4,5,6,5,5,4,6,6,3,5,9,3,2,0,2,1,4,1,1,2,2,1,0,4
E01007832,Sheffield 059D,754,9,12,8,6,12,9,9,5,10,6,6,8,5,6,2,8,5,12,7,7,10,2,7,8,11,20,13,20,21,16,10,14,9,10,9,12,12,14,8,7,4,9,10,14,9,8,8,7,19,17,8,13,12,11,16,10,8,7,11,13,14,7,9,10,9,5,9,3,4,5,15,4,5,9,4,2,3,5,5,8,1,5,4,1,2,1,0,1,1,0,4
E01007986,Sheffield 059E,658,4,9,6,8,8,5,5,8,3,4,5,8,8,3,5,5,9,9,5,1,5,4,5,8,10,13,14,24,19,9,13,14,14,8,10,14,9,8,15,10,17,18,13,11,9,13,13,14,15,11,8,5,9,12,15,8,4,4,8,8,7,4,6,6,6,2,4,5,3,5,2,6,2,5,2,3,2,2,3,5,6,2,2,2,2,0,1,1,1,0,2
E01008007,Sheffield 060A,926,17,16,11,11,10,3,11,12,13,9,20,17,8,22,16,8,7,11,8,11,11,11,10,15,10,18,11,13,5,10,12,10,9,9,11,9,10,9,13,9,15,5,7,7,10,12,16,12,16,21,19,12,14,21,13,14,14,17,13,15,13,9,8,6,4,7,7,9,4,9,10,6,3,9,10,3,6,8,6,1,8,9,7,2,1,2,8,4,4,7,7
E01008075,Sheffield 060B,718,7,10,12,15,12,12,12,21,12,16,9,7,10,11,14,10,22,13,11,9,6,7,11,6,15,20,21,16,15,12,11,5,9,7,6,17,15,12,10,9,10,13,9,5,8,9,9,11,7,6,20,20,6,5,3,4,4,6,3,7,5,4,1,7,4,1,5,4,6,1,2,3,2,3,2,3,5,2,2,1,1,2,2,1,0,2,2,2,2,0,1
E01008076,Sheffield 060C,669,16,6,23,13,3,10,13,10,15,8,12,9,16,6,14,10,7,6,7,7,10,5,6,8,9,14,10,12,17,10,11,9,13,11,4,6,12,6,5,8,6,11,8,6,8,9,9,8,6,9,8,8,10,9,6,8,1,8,5,9,5,2,9,6,3,10,11,2,7,5,5,7,4,6,2,2,2,3,8,3,5,2,1,1,1,4,0,1,2,0,1
E01008077,Sheffield 060D,724,9,13,5,4,9,9,10,6,14,5,6,11,11,5,5,9,3,13,10,7,9,9,6,7,13,16,12,10,6,13,9,13,12,15,10,8,10,9,6,9,4,5,7,7,8,6,6,7,20,11,8,7,9,14,11,13,6,8,8,14,9,5,6,6,6,12,9,12,8,3,14,9,9,5,6,3,2,5,6,3,3,3,5,1,4,4,4,5,4,4,4
E01008031,Sheffield 061A,676,4,9,4,13,4,3,5,7,6,8,9,4,6,7,6,5,3,5,11,7,8,9,10,9,8,15,12,11,10,11,5,6,6,2,6,9,5,7,10,4,5,9,3,9,8,6,16,12,9,5,13,9,15,14,11,9,13,13,12,12,8,11,8,13,9,9,8,10,10,11,8,12,5,6,4,5,5,5,6,4,6,4,1,2,2,2,0,1,3,2,4
E01008033,Sheffield 061B,605,2,4,1,4,3,3,5,4,3,5,2,3,3,2,4,4,5,9,4,6,6,3,8,7,7,8,5,12,6,6,5,5,7,6,5,6,5,3,5,4,8,6,4,8,4,10,8,9,8,6,13,11,14,9,10,18,15,11,14,13,17,5,9,11,4,12,11,12,11,8,16,8,11,11,7,5,3,5,7,4,7,5,5,4,4,3,3,0,0,1,2
E01008038,Sheffield 061C,677,4,4,7,3,6,2,1,7,5,2,3,6,6,6,9,5,6,9,4,5,4,7,8,11,6,6,5,11,9,4,6,2,7,1,4,6,10,5,1,7,3,3,4,6,6,12,8,9,11,7,9,6,7,6,10,15,18,6,10,14,17,9,11,5,9,11,12,10,11,12,19,10,17,18,12,9,9,7,11,5,5,8,6,9,5,2,8,4,2,3,11
E01008040,Sheffield 061D,807,6,7,7,4,9,11,9,15,12,12,5,8,10,11,10,11,10,7,12,9,6,8,11,6,10,11,8,19,15,12,9,14,11,14,7,9,8,10,10,6,9,9,10,11,16,18,18,8,6,12,19,10,16,19,15,8,14,10,13,6,10,16,10,10,14,6,5,4,13,6,8,10,6,5,10,5,1,4,6,3,1,2,4,1,1,1,0,5,2,0,2
E01007835,Sheffield 062A,693,4,6,6,7,7,7,7,4,2,5,9,2,8,8,4,10,5,11,10,12,9,7,9,8,6,7,11,7,4,15,3,7,8,4,3,5,10,6,11,5,4,4,4,7,10,8,5,5,7,8,8,16,12,12,15,12,15,8,7,10,7,6,9,7,9,9,10,9,10,10,10,11,8,11,5,7,6,9,6,7,8,8,3,5,6,9,1,6,6,7,12
E01007836,Sheffield 062B,773,3,2,6,6,5,7,9,6,4,8,4,7,5,10,8,9,12,15,6,8,11,10,6,6,5,9,15,8,9,9,14,7,11,10,6,7,19,2,10,8,6,7,7,11,7,6,13,10,12,10,15,15,9,22,11,14,15,11,3,12,8,9,9,8,11,8,3,6,8,11,15,10,11,13,7,4,6,10,9,5,12,10,9,10,2,3,2,4,2,5,5
E01007843,Sheffield 062C,801,13,6,10,10,14,10,17,10,10,20,11,13,9,19,13,8,4,9,3,3,9,7,5,6,5,14,15,17,12,8,10,8,6,7,4,9,9,14,10,2,8,17,11,18,7,11,20,9,5,13,8,12,8,10,7,8,13,12,5,20,10,12,8,5,6,2,18,5,10,8,5,6,9,1,5,7,12,6,6,6,4,3,5,3,3,1,2,2,0,3,17
E01007846,Sheffield 062D,698,9,7,4,4,5,5,7,7,11,9,5,6,4,9,5,9,8,5,6,8,9,15,7,16,6,12,10,11,11,6,10,9,5,3,5,5,14,7,3,10,7,4,9,10,7,11,10,8,15,9,14,11,10,8,8,11,13,12,12,6,8,6,9,9,7,7,10,4,6,9,18,8,7,6,5,5,5,3,5,4,5,8,9,8,2,6,5,3,3,4,2
E01008030,Sheffield 063A,674,11,11,14,5,9,7,12,7,9,11,5,15,4,8,10,12,8,11,12,3,5,7,7,5,7,8,11,9,12,11,9,9,9,7,8,6,8,12,7,7,5,7,10,11,12,10,15,9,9,8,14,9,12,13,11,8,8,6,9,7,9,9,5,7,7,8,6,11,9,6,8,1,5,6,2,10,3,3,1,2,2,2,4,0,2,1,1,1,1,0,1
E01008035,Sheffield 063B,587,5,3,8,5,8,4,8,6,11,6,9,4,4,8,3,9,1,7,6,5,7,6,6,10,8,7,4,6,7,5,4,4,3,3,5,5,9,9,4,5,5,2,11,8,12,4,10,14,9,8,6,9,13,6,9,15,9,11,10,9,18,9,5,13,8,3,4,8,7,7,6,6,10,4,3,4,8,3,8,8,11,2,3,3,1,1,0,1,3,1,2
E01008036,Sheffield 063C,704,6,9,7,10,7,6,11,10,9,10,8,9,5,6,8,7,6,6,5,5,12,9,12,6,13,13,14,13,15,8,11,8,8,4,7,4,7,5,11,5,5,9,11,8,16,8,2,11,8,18,10,8,12,9,13,21,13,17,11,17,7,11,11,5,4,11,5,5,7,9,5,3,5,6,3,8,2,3,1,3,8,4,2,2,2,1,3,0,0,1,5
E01008041,Sheffield 063D,672,4,5,7,6,8,15,6,10,7,13,11,9,5,7,7,6,9,5,11,11,5,6,4,6,6,10,5,8,8,3,7,8,11,9,2,12,6,8,8,7,7,5,9,13,10,14,10,11,19,10,16,14,10,16,19,20,13,11,15,10,16,10,6,15,8,6,6,7,4,4,4,1,3,2,3,2,2,3,1,3,1,0,1,1,1,1,0,1,2,0,5
E01007827,Sheffield 064A,752,11,11,7,6,7,10,11,8,13,12,5,15,3,1,8,5,5,5,4,9,3,6,6,5,5,9,8,7,9,15,6,10,8,9,14,13,9,21,7,8,6,10,9,9,8,3,11,12,7,8,8,6,12,13,13,15,15,17,10,12,14,13,9,13,9,6,11,6,11,9,15,16,5,7,7,8,6,7,8,6,2,3,3,4,3,2,3,0,0,2,6
E01007830,Sheffield 064B,709,6,10,2,6,2,4,6,10,7,5,9,3,8,8,11,13,7,12,11,1,5,6,7,8,6,5,9,6,5,5,5,6,5,6,4,8,4,8,7,6,9,7,8,6,5,7,18,11,7,13,11,9,14,10,13,17,14,17,12,10,9,10,10,5,10,8,18,9,9,8,14,12,4,12,10,7,3,5,7,10,5,1,4,2,2,5,8,6,2,3,11
E01007833,Sheffield 064C,722,6,8,3,3,5,3,9,7,2,7,5,11,6,9,6,9,8,6,7,7,5,4,6,8,8,11,3,4,10,3,2,2,6,6,9,4,4,5,11,3,6,7,7,11,10,7,13,6,15,16,15,11,10,8,9,11,15,9,11,5,14,10,11,4,13,10,11,11,17,15,13,12,11,11,12,11,11,10,10,6,9,8,6,5,3,5,2,7,2,4,5
E01007984,Sheffield 064D,746,11,5,13,7,14,3,10,7,9,7,10,11,10,13,7,7,8,10,6,6,7,4,4,6,7,8,6,4,5,13,5,14,10,14,10,12,7,10,12,7,11,13,14,9,12,10,15,10,9,17,7,13,8,13,13,15,10,15,13,7,6,4,10,6,5,4,7,11,6,4,8,11,7,9,4,3,6,9,5,4,10,6,3,2,5,1,6,2,0,1,8
